"dataset_id";"observacao_id";"observacao_data";"coord_sistema";"coord_x";"coord_y";"coord_precisao";"coord_fonte";"pais_id";"estado_id";"municipio_id";"amostra_tipo";"amostra_quanti";"amostra_area";"sisb_id";"ibge_id";"taxon_sibcs";"taxon_st";"taxon_wrb"
"ctb0032";"RO1004";1996-10-09;"EPSG:4674";-64,275;-12,32805556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1005";1996-10-09;"EPSG:4674";-64,22166667;-12,39472222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1006";1996-11-09;"EPSG:4674";-64,36111111;-12,42694444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1007";1996-11-09;"EPSG:4674";-64,39333333;-12,39805556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1008";1996-11-09;"EPSG:4674";-64,44111111;-12,41138889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1009";1996-11-09;"EPSG:4674";-64,32472222;-12,41222222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1010";1996-12-09;"EPSG:4674";-64,12222222;-12,02222222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1011";1996-12-09;"EPSG:4674";-64,11944444;-12,02944444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1012";1996-12-09;"EPSG:4674";-64,115;-12,0475;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1013";1996-12-09;"EPSG:4674";-64,105;-12,07916667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1014";1996-12-09;"EPSG:4674";-64,35944444;-12,10972222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1015";1996-11-09;"EPSG:4674";-63,8475;-12,20888889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1016";1996-11-09;"EPSG:4674";-64,02944444;-12,29388889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1017";1996-11-09;"EPSG:4674";-64,08833333;-12,29277778;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1018";1996-11-09;"EPSG:4674";-64,14916667;-12,31861111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1019";1996-12-09;"EPSG:4674";-64,15972222;-12,20555556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1020";1996-12-09;"EPSG:4674";-64,18638889;-12,21444444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1021";1996-12-09;"EPSG:4674";-64,23027778;-12,18444444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1022";NA;"EPSG:4674";-64,03166667;-12,16805556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1023";NA;"EPSG:4674";-64,03611111;-12,14;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1024";NA;"EPSG:4674";-63,82111111;-12,12;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1025";NA;"EPSG:4674";-63,8075;-12,17527778;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1026";NA;"EPSG:4674";-63,83194444;-12,08388889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1027";NA;"EPSG:4674";-63,54388889;-11,84388889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1028";NA;"EPSG:4674";-63,54388889;-11,87472222;100;"GPS";"BR";"RO";"Sao Francisco";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1029";NA;"EPSG:4674";-63,54222222;-11,90916667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1030";NA;"EPSG:4674";-63,54138889;-11,9325;100;"GPS";"BR";"RO";"Sao Francisco";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1031";NA;"EPSG:4674";-63,82861111;-11,85138889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1032";NA;"EPSG:4674";-63,81861111;-11,89027778;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1033";NA;"EPSG:4674";-63,79583333;-11,94555556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1034";NA;"EPSG:4674";-63,785;-11,98805556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1035";NA;"EPSG:4674";-64,2675;-12,08944444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1036";NA;"EPSG:4674";-64,31472222;-12,12527778;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1037";NA;"EPSG:4674";-64,28083333;-12,15888889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1038";NA;"EPSG:4674";-64,17027778;-12,11861111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1039";NA;"EPSG:4674";-64,29222222;-12,2275;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1040";NA;"EPSG:4674";-64,2925;-12,23333333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1041";NA;"EPSG:4674";-63,44805556;-12,1425;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1042";NA;"EPSG:4674";-63,4125;-12,28;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1043";NA;"EPSG:4674";-63,44527778;-12,20666667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1044";NA;"EPSG:4674";-63,71444444;-12,09222222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1045";NA;"EPSG:4674";-63,71916667;-12,18527778;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1046";NA;"EPSG:4674";-63,72027778;-12,16194444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1047";NA;"EPSG:4674";-63,75805556;-12,23416667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1048";NA;"EPSG:4674";-64,09472222;-12,48055556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1049";NA;"EPSG:4674";-64,08527778;-12,47166667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1050";NA;"EPSG:4674";-64,08527778;-12,45805556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1051";NA;"EPSG:4674";-64,1425;-12,4625;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1052";NA;"EPSG:4674";-64,21638889;-12,43361111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1053";NA;"EPSG:4674";-64,23388889;-12,37166667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1054";NA;"EPSG:4674";-64,06666667;-12,16611111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1055";NA;"EPSG:4674";-64,06555556;-12,15527778;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1056";NA;"EPSG:4674";-64,06277778;-12,10388889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1057";NA;"EPSG:4674";-64,14388889;-11,92972222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1058";NA;"EPSG:4674";-64,06333333;-12,03333333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1059";NA;"EPSG:4674";-63,61361111;-12,15222222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1060";NA;"EPSG:4674";-63,62083333;-12,13305556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1061";NA;"EPSG:4674";-63,65888889;-11,95666667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1062";NA;"EPSG:4674";-63,65916667;-12,00277778;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1063";NA;"EPSG:4674";-63,64444444;-12,03194444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1064";NA;"EPSG:4674";-63,40277778;-11,98805556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1065";NA;"EPSG:4674";-64,05611111;-12,29833333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1066";NA;"EPSG:4674";-64,04638889;-12,35805556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1067";NA;"EPSG:4674";-64,01333333;-12,39611111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1068";NA;"EPSG:4674";-63,78527778;-12,42472222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1069";NA;"EPSG:4674";-63,78805556;-12,40388889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1070";NA;"EPSG:4674";-63,8025;-12,37944444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1071";NA;"EPSG:4674";-63,80333333;-12,3425;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1072";NA;"EPSG:4674";-63,80277778;-12,32305556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1073";NA;"EPSG:4674";-63,79638889;-12,28583333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1074";NA;"EPSG:4674";-63,97138889;-12,02194444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1075";NA;"EPSG:4674";-63,94666667;-12,05638889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1076";NA;"EPSG:4674";-63,86333333;-12,06555556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1077";NA;"EPSG:4674";-63,85916667;-12,21944444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1078";NA;"EPSG:4674";-63,8475;-12,20888889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1079";NA;"EPSG:4674";-63,85166667;-12,15333333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1080";NA;"EPSG:4674";-63,85055556;-12,15333333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1081";NA;"EPSG:4674";-63,84972222;-12,14611111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1082";NA;"EPSG:4674";-63,44972222;-12,0675;100;"GPS";"BR";"RO";"Sao Francisco";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1083";NA;"EPSG:4674";-63,53611111;-12,01388889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1084";NA;"EPSG:4674";-63,56638889;-12,05361111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1085";NA;"EPSG:4674";-63,88;-12,10444444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1086";NA;"EPSG:4674";-63,96166667;-12,14222222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1087";NA;"EPSG:4674";-63,96361111;-12,10138889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1088";NA;"EPSG:4674";-64,32583333;-12,16055556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1089";NA;"EPSG:4674";-64,32277778;-12,13805556;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1090";NA;"EPSG:4674";-63,39638889;-12,04416667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1091";NA;"EPSG:4674";-63,40666667;-12,15444444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1092";NA;"EPSG:4674";-63,425;-12,15611111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1093";NA;"EPSG:4674";-64,23138889;-12,45166667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1094";NA;"EPSG:4674";-64,36416667;-12,30138889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1095";NA;"EPSG:4674";-64,37472222;-12,21361111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1096";NA;"EPSG:4674";-64,34472222;-12,25361111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1097";NA;"EPSG:4674";-64,24527778;-12,22333333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1098";NA;"EPSG:4674";-64,33166667;-12,21833333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1099";NA;"EPSG:4674";-64,31638889;-12,30333333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1100";NA;"EPSG:4674";-64,31805556;-12,28444444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1101";NA;"EPSG:4674";-63,24944444;-11,96194444;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1102";NA;"EPSG:4674";-63,08305556;-12,00722222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1103";NA;"EPSG:4674";-63,09694444;-11,97472222;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1104";NA;"EPSG:4674";-63,08388889;-11,88888889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1105";NA;"EPSG:4674";-64,22444444;-12,2775;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1106";NA;"EPSG:4674";-64,19083333;-12,20916667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1107";NA;"EPSG:4674";-63,32;-11,95555556;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1108";NA;"EPSG:4674";-63,37694444;-11,97611111;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1109";NA;"EPSG:4674";-63,39083333;-11,92194444;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1110";NA;"EPSG:4674";-63,41722222;-11,87666667;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1111";NA;"EPSG:4674";-62,98027778;-11,96388889;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1112";NA;"EPSG:4674";-62,98222222;-11,95833333;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1113";NA;"EPSG:4674";-62,99583333;-11,85722222;100;"GPS";"BR";"RO";"Sao Miguel Guapore";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1114";NA;"EPSG:4674";-62,99861111;-11,82;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1115";NA;"EPSG:4674";-63,04444444;-11,81194444;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1116";NA;"EPSG:4674";-62,74305556;-12,13916667;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1117";NA;"EPSG:4674";-63,18861111;-11,67888889;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1118";NA;"EPSG:4674";-63,15;-11,68166667;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1119";NA;"EPSG:4674";-63,12694444;-11,67166667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1120";NA;"EPSG:4674";-63,14638889;-11,75388889;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1121";NA;"EPSG:4674";-63,10361111;-11,81777778;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1122";NA;"EPSG:4674";-62,99305556;-11,66888889;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1123";NA;"EPSG:4674";-62,99416667;-11,68083333;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1124";NA;"EPSG:4674";-62,99222222;-11,71888889;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1125";NA;"EPSG:4674";-62,99777778;-11,75666667;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1126";NA;"EPSG:4674";-62,91055556;-11,74416667;100;"GPS";"BR";"RO";"Costa Marques";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1127";NA;"EPSG:4674";-62,88388889;-11,80555556;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1128";NA;"EPSG:4674";-62,75722222;-11,93305556;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1129";NA;"EPSG:4674";-62,75083333;-11,84694444;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1130";NA;"EPSG:4674";-62,75166667;-11,735;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1131";NA;"EPSG:4674";-62,74583333;-12,08861111;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1132";NA;"EPSG:4674";-62,7525;-12,00444444;100;"GPS";"BR";"RO";"Sao Miguel";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1133";NA;"EPSG:4674";-63,54305556;-9,82277778;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1134";1996-08-10;"EPSG:4674";-63,65222222;-9,87666667;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1135";1996-08-10;"EPSG:4674";-63,63083333;-9,87805556;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1136";1996-09-10;"EPSG:4674";-63,53277778;-9,79222222;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1137";1996-09-10;"EPSG:4674";-63,55944444;-9,76722222;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1138";1996-09-10;"EPSG:4674";-63,55527778;-9,73361111;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1139";1996-09-10;"EPSG:4674";-63,63388889;-9,85277778;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1140";1996-10-10;"EPSG:4674";-63,57583333;-9,55194444;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1141";1996-10-10;"EPSG:4674";-63,6425;-9,55027778;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1142";1996-10-10;"EPSG:4674";-63,53861111;-9,57444444;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1143";1996-10-10;"EPSG:4674";-63,50166667;-9,57527778;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1144";1996-12-10;"EPSG:4674";-63,45305556;-9,55666667;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1145";1996-12-10;"EPSG:4674";-63,51916667;-9,53305556;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1146";NA;"EPSG:4674";-63,54027778;-10,25638889;100;"GPS";"BR";"RO";"Monte Negro";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1147";NA;"EPSG:4674";-63,63888889;-10,04666667;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1148";NA;"EPSG:4674";-63,62138889;-10,0425;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1149";NA;"EPSG:4674";-63,55638889;-10,04527778;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1150";NA;"EPSG:4674";-63,23611111;-9,48527778;100;"GPS";"BR";"RO";"Jamari";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1151";1996-08-10;"EPSG:4674";-63,64972222;-9,71222222;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1152";1996-08-10;"EPSG:4674";-63,74333333;-9,87444444;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1153";1996-09-10;"EPSG:4674";-63,65805556;-9,71361111;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1154";1996-09-10;"EPSG:4674";-63,62083333;-9,71361111;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1155";1996-09-10;"EPSG:4674";-63,57861111;-9,71222222;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1156";1996-10-10;"EPSG:4674";-63,60861111;-9,62527778;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
"ctb0032";"RO1157";1996-10-10;"EPSG:4674";-63,56972222;-9,61722222;100;"GPS";"BR";"RO";"Ariquemes";"SIMPLES";1;1;NA;NA;NA;NA;NA
